 -0.3896595      -3.686301     -0.2330140     -0.2020135      1.1469454E-02  3.2721285E-03  0.9558331      0.8977515      8.4725715E-02  6.2058605E-03  1.4426159E-03  1.7458033E-03  3.0593233E-02  9.7814217E-02  0.1874979      0.2700009      0.1429801     -4.8605693E-03  -2.559515     -6.2932320E-02 -7.6483086E-02  -1.097075      -1.123898      0.9879463     -0.2742569     -4.4542077E-04  2.2837322E-03
 -0.3905475      -3.675468     -0.2281450     -0.2026007      9.8896800E-03  4.7658905E-03  0.9581211      0.8952234      8.6130656E-02  7.7376477E-03  1.5863812E-03  7.1710302E-04  2.6423562E-02  0.1004088      0.1873733      0.2665991      0.1402869     -4.7065117E-03  -2.570148     -6.6744208E-02 -6.7880712E-02  -1.095608      -1.131912      0.9739177     -0.2737345     -4.8927759E-04  2.4945987E-03
 -0.3952886      -3.685327     -0.2283389     -0.2034543      1.0196680E-02  4.5179464E-03  0.9638763      0.8947058      8.1340678E-02  4.5431368E-03  1.8904430E-03  1.4301088E-03  2.8393401E-02  0.1006191      0.1894792      0.2711995      0.1383738     -4.6740812E-03  -2.510394     -6.8939276E-02 -5.8256540E-02  -1.105829      -1.118227      0.9956903     -0.2722221     -4.0221252E-04  1.9932967E-03
 -0.3951025      -3.709886     -0.2244837     -0.2014067      1.1478478E-02  9.8570553E-04  0.9692360      0.8953675      7.0540406E-02  5.5180313E-03  2.8930090E-03  3.7088589E-04  2.1676436E-02  9.8842092E-02  0.1889441      0.2714492      0.1381677     -4.7598789E-03  -2.478289     -7.2207637E-02 -5.7404760E-02  -1.115901      -1.088973       1.009886     -0.2715347     -4.3945049E-04  2.1703944E-03
 -0.3949036      -3.695961     -0.2280886     -0.2024842      9.0745622E-03  4.9401079E-03  0.9666873      0.8940991      7.8340702E-02  5.2047037E-03  1.1795055E-03  5.9492100E-04  2.4991373E-02  0.1018469      0.1860118      0.2692662      0.1390897     -4.7264532E-03  -2.410305     -7.1061254E-02 -4.5367558E-02  -1.107617      -1.127182      0.9744650     -0.2706095     -4.2365052E-04  2.0948637E-03
 -0.3953133      -3.714090     -0.2335483     -0.2022420      8.4522078E-03  7.5850179E-03  0.9640532      0.9003974      8.5753717E-02  3.6963318E-03  2.6913625E-03  4.9557205E-04  2.8812209E-02  9.3750954E-02  0.1919784      0.2627539      0.1373791     -4.6522580E-03  -2.552279     -6.7210808E-02 -6.6275164E-02  -1.102015      -1.105466       1.003469     -0.2723724     -4.8322330E-04  2.4672388E-03
 -0.3928349      -3.718737     -0.2275985     -0.2002928      1.0821738E-02  4.1204020E-03  0.9666069      0.9010262      7.3586561E-02  3.0284841E-03  2.6206754E-03  1.6244670E-04  2.4426207E-02  9.3985088E-02  0.1901837      0.2696725      0.1414203     -4.8263413E-03  -2.428695     -6.8207443E-02 -7.2802879E-02  -1.116411      -1.079700       1.027310     -0.2727537     -4.2366327E-04  2.1111474E-03
 -0.3911279      -3.728064     -0.2300399     -0.2015734      7.0302179E-03  1.0768820E-02  0.9653623      0.8946936      8.5931718E-02  5.0618052E-03  2.1082521E-03  1.2088355E-03  2.3671964E-02  9.8566294E-02  0.1905033      0.2698070      0.1403160     -4.9664704E-03  -2.575713     -6.5237187E-02 -3.5834730E-02  -1.100528      -1.122361      0.9996725     -0.2721579     -4.4977944E-04  2.2648636E-03
 -0.3790042      -3.669470     -0.2265445     -0.1948059      7.5886683E-03  1.0022944E-02  0.9540893      0.9007716      8.8031761E-02  2.7665871E-03  4.3487974E-04  9.8396908E-04  3.5206642E-02  9.5913276E-02  0.1850817      0.2645894      0.1434588     -4.7730133E-03  -2.580550     -6.0260065E-02 -6.5940008E-02  -1.092781      -1.141306       1.007466     -0.2691191     -4.9062388E-04  2.6130718E-03
 -0.3948961      -3.709957     -0.2259795     -0.2047616      1.1789619E-02  2.3187411E-03  0.9615881      0.8959212      8.1750818E-02  5.6944271E-03  2.3878200E-03  1.0368166E-03  2.6590595E-02  9.8777376E-02  0.1922563      0.2722265      0.1389032     -4.6703587E-03  -2.542835     -6.7087270E-02 -7.4437052E-02  -1.101709      -1.101410       1.003440     -0.2709345     -4.3127718E-04  2.1729369E-03
 -0.3781998      -3.645677     -0.2152942     -0.1928461      6.7600864E-03  1.0170718E-02  0.9579131      0.8986693      8.7008059E-02  2.8680866E-03  1.2266135E-03  1.7209537E-04  3.0016959E-02  9.6619077E-02  0.1871151      0.2598385      0.1388648     -4.5246752E-03  -2.642805     -6.4917885E-02 -5.5889737E-02  -1.092030      -1.145189       1.002783     -0.2675523     -5.0143438E-04  2.5499444E-03
 -0.3779831      -3.651075     -0.2180148     -0.1918304      6.5226834E-03  1.0765582E-02  0.9556866      0.8998317      8.6633064E-02  3.6884143E-03  1.2892541E-03  7.6649703E-05  3.1978309E-02  9.5181376E-02  0.1849860      0.2595677      0.1403437     -4.7488185E-03  -2.610682     -6.5007731E-02 -5.8848694E-02  -1.089705      -1.144357       1.000561     -0.2680160     -4.8409673E-04  2.4959752E-03
 -0.3899544      -3.671596     -0.2273670     -0.1995946      1.3791306E-02  1.0625435E-03  0.9607210      0.8969582      7.9037763E-02  5.0292709E-03  2.6837850E-03  1.1034267E-03  3.0311916E-02  9.7348690E-02  0.1894606      0.2707136      0.1383059     -4.7027147E-03  -2.568537     -6.9453813E-02 -7.4849024E-02  -1.100450      -1.098913       1.008558     -0.2711633     -4.1318464E-04  2.0668854E-03
 -0.3921773      -3.744955     -0.2336290     -0.1999442      9.4433594E-03  7.8249527E-03  0.9653380      0.9014904      7.9792231E-02  2.0364341E-03  2.3265721E-03  9.3809626E-04  2.5139082E-02  9.1770098E-02  0.1899374      0.2703321      0.1429154     -4.9041039E-03  -2.466407     -6.6313043E-02 -5.8618601E-02  -1.111499      -1.093845       1.016961     -0.2726882     -4.8736134E-04  2.5022391E-03
 -0.3897605      -3.661172     -0.2253835     -0.2004898      6.9496813E-03  4.5649037E-03  0.9704831      0.8922960      7.5567953E-02  1.0623996E-03  3.0561499E-03  9.6655152E-05  2.2426808E-02  0.1014804      0.1901535      0.2691245      0.1394092     -4.6495679E-03  -2.518070     -6.8535574E-02 -6.2078841E-02  -1.114357      -1.105945       1.021284     -0.2709011     -4.4491969E-04  2.1882381E-03
 -0.3790858      -3.651989     -0.2120409     -0.1918426      1.1090525E-02  4.6262122E-03  0.9551661      0.9047409      8.0076575E-02  5.4545412E-03  2.7285647E-03  1.5467372E-04  2.9068336E-02  8.8557750E-02  0.1894239      0.2587947      0.1391250     -4.6688644E-03  -2.622877     -6.5447666E-02 -8.0943301E-02  -1.096277      -1.096504       1.013401     -0.2707328     -4.3704271E-04  2.2492951E-03
 -0.3868392      -3.703745     -0.2245703     -0.1994524      1.2373543E-02  9.1043720E-03  0.9508247      0.9066300      9.0300135E-02  7.8021460E-03  7.6042523E-04  3.9098974E-04  3.0575467E-02  8.9700617E-02  0.1915147      0.2614843      0.1410500     -4.8167417E-03  -2.530944     -6.5568499E-02 -8.0000930E-02  -1.090768      -1.106674      0.9985747     -0.2713937     -4.9593556E-04  2.4913652E-03
 -0.3857019      -3.673514     -0.2241601     -0.1984050      1.1353999E-02  4.1912383E-04  0.9601606      0.8986102      7.8194983E-02  2.7073114E-03  3.4987712E-03  8.8582863E-05  3.4037251E-02  9.5398054E-02  0.1892108      0.2666799      0.1382857     -4.5425203E-03  -2.600735     -6.6381447E-02 -8.2329981E-02  -1.092687      -1.105832       1.027528     -0.2684981     -4.6227378E-04  2.3220410E-03
 -0.3875809      -3.718483     -0.2273138     -0.2010187      1.1536312E-02  5.9646419E-03  0.9535006      0.9051362      8.6086437E-02  6.6931159E-03  9.8776515E-04  1.8649795E-05  3.0700056E-02  9.0860926E-02  0.1919690      0.2652119      0.1399271     -4.5945211E-03  -2.532864     -6.3997477E-02 -8.3852492E-02  -1.090795      -1.102916       1.014317     -0.2724487     -4.9364957E-04  2.5230050E-03
 -0.3880973      -3.702062     -0.2289341     -0.1991820      1.0726128E-02  8.1373393E-05  0.9612433      0.8983923      7.6068312E-02  3.7126911E-03  3.2850704E-03  4.8197879E-04  3.2052603E-02  9.5913485E-02  0.1874131      0.2672672      0.1380639     -4.5375344E-03  -2.548797     -6.5817505E-02 -8.4125385E-02  -1.099570      -1.104699       1.023393     -0.2685642     -4.6358359E-04  2.3141252E-03
 -0.3929548      -3.740550     -0.2304067     -0.2029313      1.1142950E-02  7.5120451E-03  0.9570364      0.9030429      7.8759126E-02  7.4496288E-03  2.0562813E-03  2.0489427E-04  2.9899860E-02  9.1300599E-02  0.1882886      0.2646825      0.1397492     -4.6289237E-03  -2.469998     -6.2109511E-02 -7.5634450E-02  -1.106740      -1.099464      0.9984412     -0.2726655     -4.7059476E-04  2.3554326E-03
 -0.3984929      -3.764619     -0.2317832     -0.2030236      8.7554883E-03  3.7513115E-03  0.9607528      0.9024545      8.1090853E-02  6.0123173E-03  2.1757623E-03  9.0512482E-04  2.7184665E-02  9.2242070E-02  0.1856675      0.2604758      0.1382356     -4.6626525E-03  -2.383133     -6.5965518E-02 -6.6116251E-02  -1.104379      -1.100130      0.9830933     -0.2737647     -4.8368488E-04  2.4032698E-03
 -0.3910559      -3.723398     -0.2289581     -0.2016382      1.0530404E-02  6.9931126E-03  0.9570722      0.9021752      7.7807911E-02  7.7524721E-03  2.0018527E-03  1.5149941E-04  2.9622866E-02  9.2102349E-02  0.1876728      0.2646738      0.1397286     -4.5799930E-03  -2.474648     -6.3008167E-02 -7.5115629E-02  -1.104307      -1.100029       1.003119     -0.2719199     -4.4092583E-04  2.2461349E-03
 -0.3856459      -3.694933     -0.2286202     -0.1990819      1.2494408E-02  6.0270508E-03  0.9554183      0.9008807      8.2981147E-02  5.1119733E-03  1.2602118E-03  4.2122486E-04  3.1172272E-02  9.2084937E-02  0.1903346      0.2667213      0.1403199     -4.7447109E-03  -2.593391     -6.3702293E-02 -7.8605145E-02  -1.092925      -1.096571       1.021794     -0.2718630     -4.5527733E-04  2.3336387E-03
 -0.3857782      -3.702832     -0.2285229     -0.1962418      1.0252032E-02  3.7637381E-03  0.9582474      0.9045166      7.6199442E-02  7.7374633E-03  2.4847405E-03  7.8857370E-04  2.4424149E-02  8.9754067E-02  0.1884925      0.2707919      0.1435491     -4.8804167E-03  -2.500666     -6.3986100E-02 -5.3515006E-02  -1.102797      -1.093327       1.021586     -0.2727174     -4.9515889E-04  2.5295301E-03
 -0.3776683      -3.654862     -0.2218847     -0.1931626      7.1391226E-03  1.0977638E-02  0.9547086      0.9013634      8.6062111E-02  1.9239438E-03  2.7697979E-04  5.2083057E-04  3.5024103E-02  9.5272996E-02  0.1855851      0.2662588      0.1449369     -4.9495650E-03  -2.560807     -6.2557504E-02 -6.3941799E-02  -1.095520      -1.144207       1.017692     -0.2684985     -5.2211038E-04  2.7213027E-03
 -0.3770254      -3.650480     -0.2219076     -0.1929173      7.0334910E-03  1.1021043E-02  0.9545937      0.9009053      8.6650282E-02  2.1736075E-03  1.3577001E-04  5.3719006E-04  3.5188537E-02  9.5699534E-02  0.1856544      0.2662762      0.1449400     -4.9728439E-03  -2.576347     -6.2590659E-02 -6.2048420E-02  -1.094349      -1.146223       1.017538     -0.2685269     -5.2469998E-04  2.7118388E-03
 -0.3821689      -3.704723     -0.2212575     -0.1946972      8.7429611E-03  3.9467849E-03  0.9653755      0.8969033      7.7426568E-02  3.2349539E-04  2.8486140E-03  1.9263973E-03  2.5384570E-02  9.5508605E-02  0.1899593      0.2726913      0.1446725     -5.0895019E-03  -2.523678     -7.0007175E-02 -5.8648776E-02  -1.107526      -1.101244       1.003968     -0.2721139     -4.3647169E-04  2.2322857E-03
 -0.3945543      -3.747068     -0.2242034     -0.1997029      1.1498045E-02  2.9832898E-03  0.9687397      0.9023651      7.1215987E-02  1.7391311E-03  2.5512099E-03  2.8627994E-04  2.4323484E-02  9.2787869E-02  0.1885787      0.2682662      0.1426353     -4.8649600E-03  -2.405558     -6.7570895E-02 -6.8278663E-02  -1.122974      -1.078129       1.012883     -0.2744203     -4.6090176E-04  2.2682368E-03
 -0.3878878      -3.706897     -0.2245818     -0.1994397      1.4045009E-02  1.2429719E-03  0.9642790      0.8971974      8.1426308E-02  1.0631649E-03  1.1476923E-03  1.4824605E-03  3.0869199E-02  9.8122306E-02  0.1921903      0.2803052      0.1424918     -4.9324781E-03  -2.639868     -7.0211314E-02 -5.8938712E-02  -1.103233      -1.099636       1.028767     -0.2725608     -4.6066559E-04  2.2991453E-03
 -0.3864158      -3.718820     -0.2313785     -0.1970455      1.2960837E-02  4.2675780E-03  0.9549062      0.9046899      8.0367409E-02  5.7076602E-03  1.0012683E-03  7.4038346E-04  3.0700222E-02  8.8449180E-02  0.1900506      0.2672692      0.1404475     -4.6939887E-03  -2.526407     -6.4753577E-02 -8.1393361E-02  -1.098757      -1.082535       1.032320     -0.2715939     -4.5261791E-04  2.2906438E-03
 -0.3866692      -3.604164     -0.2225545     -0.1984453      8.1371898E-03  4.3597139E-04  0.9643002      0.8935308      7.8650393E-02  4.3553631E-03  1.0463970E-03  8.2375592E-04  2.7510798E-02  0.1031066      0.1832161      0.2676815      0.1394282     -4.7743870E-03  -2.561232     -6.7526437E-02 -5.5257410E-02  -1.102404      -1.136463      0.9993365     -0.2731882     -4.1267235E-04  2.1043480E-03
 -0.3922414      -3.764435     -0.2399439     -0.2003834      1.2790568E-02  6.9758799E-03  0.9543855      0.9033518      8.3054513E-02  4.6494966E-03  2.0334197E-03  7.5900077E-04  3.3145476E-02  8.9523099E-02  0.1898634      0.2729524      0.1476183     -5.1025860E-03  -2.414098     -6.0951449E-02 -7.4767299E-02  -1.098882      -1.090599       1.016858     -0.2728422     -4.2158255E-04  2.1901941E-03
 -0.3871212      -3.672377     -0.2227952     -0.1967556      6.7076534E-03  6.1773709E-03  0.9565102      0.8981637      8.3093591E-02  6.3728378E-03  1.9492193E-03  3.9988349E-04  3.0861298E-02  9.5754460E-02  0.1849953      0.2620000      0.1405977     -4.6863784E-03  -2.549499     -5.9932958E-02 -5.7226423E-02  -1.091740      -1.117259       1.015523     -0.2721586     -4.7123758E-04  2.4376556E-03
 -0.3876428      -3.578650     -0.2200804     -0.2026504      3.3314419E-03  6.1509372E-03  0.9716012      0.8843414      8.0507502E-02  4.0449724E-03  2.4285626E-03  9.0357836E-04  1.9554280E-02  0.1096959      0.1888907      0.2662589      0.1319251     -4.2425753E-03  -2.642426     -7.0002876E-02 -2.7402176E-02  -1.100479      -1.159995      0.9943863     -0.2687073     -4.6376180E-04  2.3137862E-03
 -0.3827162      -3.678629     -0.2185632     -0.1936407      1.2518727E-02  3.3206756E-03  0.9592717      0.8999077      7.8373328E-02  6.3723992E-03  3.3514865E-03  7.1136215E-05  2.5675921E-02  9.3013957E-02  0.1907892      0.2694912      0.1426962     -5.0077746E-03  -2.636627     -7.1036197E-02 -5.9166435E-02  -1.098006      -1.094679      0.9988714     -0.2740130     -4.4074352E-04  2.2781540E-03
 -0.3840415      -3.705103     -0.2288428     -0.1966987      1.1289109E-02  5.4809032E-03  0.9540746      0.9025162      8.3879225E-02  6.0982141E-03  2.8203295E-03  2.5200774E-04  3.1074325E-02  9.1307014E-02  0.1878096      0.2650416      0.1425065     -4.8858472E-03  -2.528205     -6.3004985E-02 -6.0503989E-02  -1.088936      -1.110785      0.9904954     -0.2721250     -4.5647568E-04  2.3592636E-03
 -0.3942225      -3.727188     -0.2277853     -0.2006761      1.0719140E-02  4.9246964E-03  0.9657417      0.9021899      7.5011857E-02  2.7810063E-03  2.6227259E-03  1.5035451E-04  2.5391482E-02  9.3024381E-02  0.1899796      0.2680710      0.1414276     -4.8714536E-03  -2.437415     -6.6368066E-02 -7.5587951E-02  -1.115971      -1.078646       1.027381     -0.2734572     -4.1987596E-04  2.0677368E-03
 -0.3886590      -3.691854     -0.2237411     -0.2006693      1.1717283E-02  6.7015002E-03  0.9641505      0.8963594      8.6598612E-02  5.5254938E-04  5.0226296E-04  6.5532653E-04  2.9023215E-02  9.9646159E-02  0.1939908      0.2762327      0.1431517     -4.9940269E-03  -2.631777     -6.8700075E-02 -5.1681377E-02  -1.104497      -1.125162       1.024323     -0.2719895     -4.6437149E-04  2.3594508E-03
 -0.3872826      -3.592263     -0.2225731     -0.2003192      8.3514415E-03  9.5361425E-04  0.9646099      0.8899882      8.0419332E-02  6.4428896E-03  1.6511512E-03  2.3262028E-04  2.4246866E-02  0.1055530      0.1864264      0.2667077      0.1346398     -4.4311113E-03  -2.605651     -7.1733169E-02 -6.0146082E-02  -1.097194      -1.133868      0.9895355     -0.2699422     -5.0969637E-04  2.5403798E-03
 -0.3840266      -3.701475     -0.2166814     -0.1978722      9.1146855E-03  1.3333969E-02  0.9542593      0.9035959      9.0593688E-02  5.9326775E-03  1.1212414E-03  3.2378538E-04  2.7708024E-02  9.0831108E-02  0.1926168      0.2616421      0.1435595     -4.8863604E-03  -2.570541     -6.1606254E-02 -5.7996672E-02  -1.094988      -1.127333      0.9931753     -0.2736088     -4.2443903E-04  2.2293155E-03
 -0.3930818      -3.707045     -0.2306550     -0.2037297      1.0674121E-02  3.9862976E-03  0.9652951      0.8960572      8.0701485E-02  6.3008801E-03  1.5097217E-03  2.6829206E-04  2.5490839E-02  9.8837242E-02  0.1896475      0.2695728      0.1376914     -4.6196398E-03  -2.574385     -6.6724196E-02 -5.0145265E-02  -1.100653      -1.105319       1.001353     -0.2716359     -5.1625288E-04  2.6115917E-03
 -0.3872919      -3.661526     -0.2225677     -0.1968589      6.8844138E-03  5.7662907E-03  0.9578122      0.8959845      8.3278812E-02  6.1127511E-03  2.2452804E-03  5.8846379E-04  2.9693985E-02  9.7896457E-02  0.1848696      0.2632800      0.1403759     -4.7968137E-03  -2.561213     -6.1433986E-02 -5.2027423E-02  -1.092502      -1.122734       1.010487     -0.2717311     -4.6662355E-04  2.4138922E-03
 -0.3829234      -3.664080     -0.2270167     -0.1979982      1.0913267E-02  2.6822777E-03  0.9546388      0.8998019      8.2320303E-02  5.7522715E-03  1.1575905E-03  3.7209457E-04  3.1515796E-02  9.3544342E-02  0.1885052      0.2657850      0.1389760     -4.6903477E-03  -2.628825     -6.3905574E-02 -8.4567763E-02  -1.086166      -1.087812       1.031019     -0.2709835     -4.7977373E-04  2.4680726E-03
 -0.3843934      -3.672227     -0.2239332     -0.1954716      1.3092556E-02  4.0839650E-03  0.9547792      0.9011555      8.2939297E-02  7.8389319E-03  2.3078402E-03  7.4422895E-04  2.8945450E-02  9.2307359E-02  0.1888092      0.2647665      0.1427296     -4.9161254E-03  -2.585450     -6.9689266E-02 -6.4139083E-02  -1.089593      -1.102175      0.9912435     -0.2734492     -5.4312183E-04  2.7950909E-03
 -0.3909571      -3.699256     -0.2306500     -0.2018590      9.1718687E-03  5.1550814E-03  0.9640888      0.8975005      8.0073699E-02  6.6459309E-03  1.3699092E-03  1.3056038E-04  2.6052624E-02  9.7683340E-02  0.1883700      0.2677845      0.1368182     -4.5637474E-03  -2.567781     -6.5333515E-02 -4.7665939E-02  -1.096648      -1.100781       1.012249     -0.2715836     -5.0449476E-04  2.5566923E-03
 -0.3833991      -3.658414     -0.2163663     -0.1963866      9.3161538E-03  4.2061429E-03  0.9575616      0.8963291      8.4109724E-02  5.9504057E-03  2.1733008E-03  3.0641275E-04  2.8444251E-02  9.7942270E-02  0.1872555      0.2660777      0.1402180     -4.7685732E-03  -2.639232     -6.4387187E-02 -5.3525269E-02  -1.091039      -1.117889       1.003938     -0.2724855     -5.1116536E-04  2.6823808E-03
 -0.3944286      -3.678433     -0.2307393     -0.2033969      1.0248585E-02  3.8234112E-03  0.9606506      0.8968563      7.6430023E-02  4.3520918E-03  2.6245893E-03  5.6523376E-04  3.2096438E-02  9.6240848E-02  0.1863251      0.2697865      0.1388266     -4.4749691E-03  -2.517426     -6.0170081E-02 -6.7686200E-02  -1.101112      -1.103565       1.012802     -0.2728123     -4.7115918E-04  2.3757801E-03
 -0.3972047      -3.736272     -0.2281898     -0.2019855      8.2521671E-03  3.2209205E-03  0.9636016      0.8992697      7.9099469E-02  7.2190743E-03  2.5486127E-03  2.9941197E-04  2.3726460E-02  9.5402449E-02  0.1847705      0.2618784      0.1367801     -4.6562823E-03  -2.450463     -6.7268863E-02 -5.4746732E-02  -1.103435      -1.106187      0.9790046     -0.2733558     -4.6730426E-04  2.3067058E-03
 -0.3893424      -3.700966     -0.2240771     -0.2013614      1.0637168E-02  7.3361080E-03  0.9635116      0.8965706      8.4078848E-02  4.1999267E-03  1.5827978E-03  1.9348974E-03  2.4658982E-02  9.8543927E-02  0.1912836      0.2709108      0.1399481     -4.8001963E-03  -2.568554     -6.9702648E-02 -5.3442761E-02  -1.103259      -1.110289      0.9927234     -0.2714411     -5.1092100E-04  2.5674852E-03
 -0.3901034      -3.679183     -0.2247247     -0.2022268      9.6224565E-03  3.1608858E-03  0.9639827      0.8978561      7.9185262E-02  1.7011160E-03  1.3268983E-03  7.3276681E-04  2.9302161E-02  9.7474083E-02  0.1905812      0.2707066      0.1396768     -4.5551853E-03  -2.589905     -6.2695250E-02 -6.7078233E-02  -1.115470      -1.117564       1.023241     -0.2727655     -4.6852458E-04  2.4084835E-03
 -0.3880028      -3.721087     -0.2250224     -0.1986763      8.0672214E-03  6.0223695E-03  0.9634752      0.8988929      8.0812082E-02  2.6304834E-03  2.6390932E-03  2.1810583E-03  2.6021281E-02  9.4870873E-02  0.1887520      0.2676052      0.1411349     -4.9533583E-03  -2.501259     -6.7926653E-02 -6.1121687E-02  -1.101214      -1.106120      0.9927418     -0.2718405     -4.3523146E-04  2.1680826E-03
 -0.3892529      -3.694667     -0.2227444     -0.2019267      1.0242927E-02  1.2141063E-02  0.9529979      0.9024578      9.2603013E-02  6.4521492E-03  5.9677305E-04  3.9182961E-04  3.0193282E-02  9.3083940E-02  0.1913831      0.2624673      0.1423463     -4.8181545E-03  -2.537512     -6.0990486E-02 -6.0427789E-02  -1.090010      -1.127219      0.9915687     -0.2733713     -4.8598953E-04  2.5153866E-03
 -0.3913402      -3.698542     -0.2304136     -0.2014766      1.0556525E-02  5.8035837E-03  0.9566848      0.9033015      7.9205841E-02  4.2200009E-03  2.7226720E-03  8.1432139E-04  3.3934426E-02  9.0315416E-02  0.1879263      0.2647710      0.1401579     -4.5447596E-03  -2.505284     -5.9085339E-02 -8.4041677E-02  -1.102793      -1.101452       1.015063     -0.2723854     -5.1088101E-04  2.6456884E-03
