 -0.4180922      -4.428748     -0.2888817     -0.1743947      1.1389505E-03  4.9506910E-03  0.9658219      0.8915464      0.1873825      9.9111014E-05  6.2324251E-03  1.0970085E-03  2.9337220E-02  0.1001913      0.1821210      0.2977172      5.4286581E-02 -4.3188900E-04  -1.400901     -0.1722787     -6.1876250E-05  -1.066212     -0.9375221      0.9356507     -0.1723093     -1.0289822E-03  1.7873892E-03
 -0.4226376      -4.471632     -0.3035198     -0.1734265      4.1062213E-03  1.8932482E-03  0.9696718      0.8835834      0.1757015      1.5851340E-03  1.2007110E-02  1.7526970E-04  2.6294177E-02  0.1019367      0.1794121      0.2912654      5.9044573E-02 -5.9391547E-04  -1.346749     -0.1748019     -1.4322946E-05  -1.043847     -0.9584510      0.9518927     -0.1695569     -1.0276486E-03  1.7511456E-03
 -0.4247033      -4.439665     -0.2980789     -0.1731414      1.7572103E-04  1.1042564E-03  0.9700223      0.8799226      0.1835854      1.3605020E-03  1.4802240E-02  6.5373242E-05  2.5508981E-02  0.1023716      0.1763813      0.3006904      5.6219891E-02 -5.5293075E-04  -1.323194     -0.1728634     -8.2603312E-04  -1.069556     -0.9355904      0.9445203     -0.1674705     -1.0125261E-03  1.6819964E-03
 -0.4187589      -4.424954     -0.3156950     -0.1709184      1.2904051E-03  2.5237617E-03  0.9684245      0.8809893      0.1773423      5.3242722E-04  1.6204853E-02  4.1626187E-04  2.8955335E-02  0.1001425      0.1741925      0.3003055      5.8205124E-02 -6.1160786E-04  -1.349511     -0.1686453     -5.2556547E-04  -1.046009     -0.9762748      0.9161212     -0.1711269     -1.0295199E-03  1.8289783E-03
 -0.4206974      -4.449942     -0.3035595     -0.1720630      2.8729218E-04  2.3380811E-03  0.9655699      0.8879420      0.1777039      2.6742117E-03  1.3699681E-02  2.8929021E-04  2.6274761E-02  9.5259719E-02  0.1750514      0.2940268      5.5245787E-02 -5.1100727E-04  -1.382729     -0.1693442     -1.7307387E-04  -1.032010     -0.9662697      0.9616296     -0.1731623     -9.4641378E-04  1.6863671E-03
 -0.4208678      -4.440704     -0.2944868     -0.1738970      3.7161908E-03  3.3407682E-04  0.9675033      0.8879702      0.1805451      2.8314171E-03  9.9089369E-03  2.9017031E-04  2.6089959E-02  9.7486317E-02  0.1812137      0.2949926      5.9725311E-02 -6.8687671E-04  -1.393988     -0.1683556     -9.8092169E-05  -1.056623     -0.9365962      0.9543687     -0.1723332     -1.1189084E-03  2.0458957E-03
 -0.4194232      -4.430606     -0.2866291     -0.1728989      1.7289338E-03  1.5324046E-03  0.9653790      0.8869593      0.1791704      2.7780056E-03  7.8199469E-03  4.5888056E-04  2.6251957E-02  0.1017521      0.1836908      0.2955866      5.9015378E-02 -6.0827634E-04  -1.389369     -0.1723425     -1.6142105E-04  -1.067937     -0.9427751      0.9216631     -0.1718649     -1.1167490E-03  2.0347796E-03
 -0.4168305      -4.462793     -0.3056799     -0.1728681      4.3950160E-04  3.1408118E-03  0.9681620      0.8802313      0.1804648      1.4207324E-03  1.4897694E-02  8.3388592E-04  2.8350219E-02  0.1020242      0.1770532      0.2937594      5.9364710E-02 -6.4507319E-04  -1.365193     -0.1698095     -1.8452422E-04  -1.051920     -0.9567671      0.9680014     -0.1714013     -9.5736299E-04  1.7388482E-03
 -0.4143202      -4.439982     -0.2986826     -0.1696690      3.4232850E-03  6.4939866E-03  0.9694449      0.8878633      0.1754318      1.9276241E-04  1.2597710E-02  1.8456820E-04  2.6849300E-02  9.6734069E-02  0.1810122      0.2937930      5.6833480E-02 -4.9963861E-04  -1.395699     -0.1676008     -1.1601263E-04  -1.059574     -0.9466126      0.9544057     -0.1702607     -9.6530677E-04  1.7272205E-03
 -0.4219218      -4.437194     -0.3015633     -0.1745804      8.5277652E-04  6.2926840E-05  0.9659820      0.8876110      0.1724208      8.1753620E-04  9.2220381E-03  2.8172857E-04  2.7360078E-02  0.1009519      0.1770758      0.2952346      5.6905888E-02 -6.0208369E-04  -1.364889     -0.1707215     -2.0873578E-05  -1.044545     -0.9547735      0.9335465     -0.1729308     -1.1001560E-03  1.9511330E-03
 -0.4185009      -4.444151     -0.3004873     -0.1730812      1.5861666E-03  6.8469346E-04  0.9669847      0.8832223      0.1887012      1.0890183E-03  9.5525468E-03  8.2175067E-04  2.9549804E-02  0.1041966      0.1770857      0.2984344      5.5571545E-02 -4.4892114E-04  -1.385097     -0.1708711     -2.3702809E-04  -1.065851     -0.9524668      0.9309125     -0.1727443     -8.2847651E-04  1.4701852E-03
 -0.4173250      -4.440451     -0.3059025     -0.1702799      2.8898141E-03  1.7086732E-03  0.9690208      0.8815489      0.1851208      5.2934838E-04  1.3511089E-02  4.1009110E-04  2.7702175E-02  0.1009241      0.1770536      0.2926224      5.6950528E-02 -5.4867036E-04  -1.368100     -0.1705670     -1.1777507E-04  -1.054107     -0.9505971      0.9547105     -0.1688615     -1.0780226E-03  1.8870170E-03
 -0.4211637      -4.412539     -0.3008175     -0.1678837      1.2561172E-03  9.9925045E-04  0.9713263      0.8762363      0.1806846      1.6552221E-04  1.4710261E-02  1.1043424E-03  2.5474146E-02  0.1037817      0.1690575      0.2972679      5.9581637E-02 -6.6507905E-04  -1.321332     -0.1731971     -8.6361077E-05  -1.050126     -0.9856458      0.8988048     -0.1693153     -8.4214634E-04  1.4271594E-03
 -0.4148174      -4.459833     -0.3062451     -0.1697553      4.7473269E-04  2.1379024E-03  0.9689528      0.8802609      0.1752975      1.4370194E-03  1.7547758E-02  6.0044450E-04  2.6869627E-02  0.1002457      0.1763563      0.2907818      5.8931470E-02 -6.4604118E-04  -1.366078     -0.1703812     -2.5278729E-04  -1.037104     -0.9574959      0.9805353     -0.1689479     -1.0083262E-03  1.7580076E-03
 -0.4200921      -4.484019     -0.2958582     -0.1717101      2.6196351E-03  3.6136005E-03  0.9668014      0.8882619      0.1830899      2.0203090E-03  7.6338123E-03  8.6154282E-04  2.8675443E-02  9.9297181E-02  0.1783358      0.2942950      5.5198729E-02 -5.5361050E-04  -1.382634     -0.1712178     -3.0845218E-05  -1.053162     -0.9475461      0.9551750     -0.1704104     -1.0180218E-03  1.7440510E-03
 -0.4237276      -4.459364     -0.2842700     -0.1760917      5.0424146E-03  3.0656275E-03  0.9632605      0.9012411      0.1736384      1.4037336E-03  3.5930926E-03  4.6241115E-04  3.2265525E-02  9.2565522E-02  0.1913401      0.2969069      5.8082186E-02 -6.0405064E-04  -1.410633     -0.1678506     -1.5387622E-04  -1.062226     -0.9236425      0.9718956     -0.1732515     -9.7000547E-04  1.7582839E-03
 -0.4217209      -4.465756     -0.3035080     -0.1746816      1.4694855E-03  5.7289127E-04  0.9694272      0.8843905      0.1790199      1.4488082E-03  6.2579890E-03  4.2023367E-04  2.7118837E-02  0.1072712      0.1754010      0.2958272      5.6286067E-02 -4.8723302E-04  -1.369964     -0.1689753     -6.0011484E-05  -1.049483     -0.9555344      0.9415385     -0.1706803     -1.0118980E-03  1.7995931E-03
 -0.4165672      -4.443789     -0.3072161     -0.1697249      5.5123214E-04  1.1081563E-03  0.9696312      0.8775877      0.1739235      9.8392356E-04  1.4942827E-02  6.7526539E-04  2.7141621E-02  0.1049673      0.1728642      0.2990298      5.8975514E-02 -6.2890927E-04  -1.385299     -0.1672873     -1.0153845E-04  -1.056634     -0.9774230      0.9120985     -0.1729445     -8.4915909E-04  1.5271438E-03
 -0.4244624      -4.448973     -0.3010355     -0.1724172      2.3268757E-03  7.1770349E-04  0.9696662      0.8764392      0.1893196      2.2360529E-03  1.3187918E-02  1.8491207E-04  2.4006071E-02  0.1071381      0.1694161      0.2986468      5.8779661E-02 -6.4824254E-04  -1.321245     -0.1692851     -1.0994863E-05  -1.059094     -0.9613553      0.8929196     -0.1715154     -9.4826089E-04  1.6439700E-03
 -0.4218616      -4.470500     -0.3027907     -0.1760324      4.5490160E-04  1.6665105E-03  0.9646577      0.8837660      0.1892811      4.7993138E-03  7.3490967E-03  6.7173637E-04  2.6511094E-02  0.1051040      0.1757497      0.3022670      5.6734033E-02 -5.5774755E-04  -1.377269     -0.1669454     -3.1090091E-04  -1.102130     -0.9040085      0.9172580     -0.1719077     -1.1381091E-03  2.0699066E-03
 -0.4250111      -4.452977     -0.2996511     -0.1756465      6.0316282E-03  1.6932935E-03  0.9665081      0.8844071      0.1879558      2.1230225E-03  7.3730499E-03  5.0043379E-04  2.8888235E-02  0.1047109      0.1808078      0.3007415      5.8761533E-02 -6.7794963E-04  -1.405087     -0.1704244     -2.9469034E-04  -1.084564     -0.9222363      0.9542444     -0.1717023     -8.9703425E-04  1.6743981E-03
 -0.4203624      -4.407885     -0.3256565     -0.1721430      7.2195783E-04  1.7197379E-03  0.9704692      0.8827584      0.1778636      1.2827215E-03  1.2579406E-02  1.3751154E-03  2.5139784E-02  0.1021349      0.1747728      0.2959221      5.6684084E-02 -6.1547745E-04  -1.360298     -0.1719348     -9.7192360E-06  -1.055282     -0.9659202      0.9315827     -0.1710331     -1.0384984E-03  1.8661101E-03
 -0.4186464      -4.425301     -0.3077857     -0.1699620      3.2541202E-03  5.0841230E-03  0.9683043      0.8800752      0.1900161      1.8523220E-03  1.2624374E-02  9.3120232E-04  2.7471593E-02  0.1021011      0.1755691      0.2989196      6.0409244E-02 -7.2694593E-04  -1.392940     -0.1676960     -4.0405717E-05  -1.086860     -0.9680173      0.9157172     -0.1754937     -8.7431574E-04  1.5648244E-03
 -0.4201429      -4.389048     -0.3105838     -0.1733673      1.5848110E-03  4.2936724E-04  0.9727093      0.8804330      0.1788900      1.3039197E-03  1.7923011E-02  6.4394430E-05  2.2912588E-02  9.9170677E-02  0.1754025      0.2943880      5.8352005E-02 -6.3543097E-04  -1.337258     -0.1696708     -1.4146915E-04  -1.056029     -0.9514349      0.9492876     -0.1706568     -1.0797136E-03  1.8792575E-03
 -0.4215836      -4.457637     -0.2938999     -0.1755933      7.6425093E-04  7.6397192E-03  0.9673464      0.8859314      0.1850925      8.6857728E-04  6.4514666E-03  1.1197693E-03  2.8962933E-02  0.1054791      0.1749151      0.3004371      5.5353481E-02 -5.0982909E-04  -1.399436     -0.1686223     -2.2464155E-04  -1.074968     -0.9657655      0.9210989     -0.1726650     -9.7782479E-04  1.7948160E-03
 -0.4219032      -4.460544     -0.2888238     -0.1716280      2.6323306E-03  1.0596720E-03  0.9635160      0.8903478      0.1739268      2.1810438E-03  1.2016391E-02  3.6331906E-04  2.8287828E-02  9.3985692E-02  0.1806830      0.2878971      5.5169657E-02 -4.8664174E-04  -1.364583     -0.1712077     -5.4009874E-05  -1.049629     -0.9200327      0.9770295     -0.1666427     -1.1303048E-03  1.9113360E-03
 -0.4211296      -4.500540     -0.3006766     -0.1732466      4.7250995E-03  4.6889544E-03  0.9650229      0.8909007      0.1832794      5.3623208E-04  9.6657034E-03  8.5800799E-05  3.2281294E-02  9.5414937E-02  0.1807649      0.2988961      5.9607521E-02 -6.8242487E-04  -1.380340     -0.1657314     -5.1550935E-05  -1.046839     -0.9657282      0.9485375     -0.1754705     -9.4446039E-04  1.7048792E-03
 -0.4198063      -4.448690     -0.2944961     -0.1736188      4.1959966E-03  3.6746017E-03  0.9668737      0.8926846      0.1738815      1.2614049E-03  7.6841428E-03  3.7012270E-04  2.8422918E-02  9.5678136E-02  0.1852847      0.2948111      5.4766633E-02 -4.7963375E-04  -1.429349     -0.1660402     -2.5653599E-05  -1.047723     -0.9595502      0.9547690     -0.1756541     -8.3083886E-04  1.4946290E-03
 -0.4171760      -4.445858     -0.2971382     -0.1687789      2.4834038E-03  1.5584442E-03  0.9708306      0.8806013      0.1810054      7.7861169E-04  1.4600499E-02  1.4193942E-04  2.6791457E-02  0.1008753      0.1735550      0.2938881      5.7169806E-02 -5.6889432E-04  -1.376020     -0.1718547     -1.6045502E-04  -1.050878     -0.9619022      0.9573565     -0.1703281     -8.7786413E-04  1.5469240E-03
 -0.4164945      -4.431655     -0.2985750     -0.1686305      2.0780985E-03  8.4508228E-04  0.9703437      0.8827867      0.1730186      3.3284310E-04  1.4347365E-02  1.5107576E-03  2.7432106E-02  9.7748592E-02  0.1740609      0.2953754      6.0232460E-02 -6.5085280E-04  -1.366673     -0.1691212     -1.5187943E-04  -1.024028     -0.9908630      0.9254490     -0.1713025     -9.5572323E-04  1.7153217E-03
 -0.4169339      -4.448976     -0.2973201     -0.1743598      8.0952607E-03  1.1145948E-03  0.9651590      0.8852095      0.1803695      2.8532601E-03  1.0181199E-02  2.1623536E-04  2.9522076E-02  9.9857353E-02  0.1811872      0.2997836      5.8830269E-02 -6.2055991E-04  -1.438356     -0.1691050     -3.5631584E-04  -1.061425     -0.9294721      0.9634407     -0.1731895     -1.1769590E-03  2.1899412E-03
 -0.4211465      -4.461715     -0.3042614     -0.1757408      1.3387896E-03  3.1771399E-03  0.9633503      0.8857991      0.1879375      4.7218045E-03  7.4985502E-03  4.0619535E-04  2.8809644E-02  0.1022019      0.1788404      0.3013514      5.6331169E-02 -6.0920313E-04  -1.391884     -0.1659966     -2.6235168E-04  -1.094901     -0.9201651      0.9432850     -0.1732260     -9.3919225E-04  1.7217591E-03
 -0.4194569      -4.434363     -0.3030872     -0.1721057      1.5729637E-03  5.4480988E-03  0.9680818      0.8803174      0.1899851      1.8833360E-03  1.1974757E-02  6.7554007E-05  2.7391933E-02  0.1031271      0.1772954      0.2998897      6.1043367E-02 -7.5615081E-04  -1.368245     -0.1687284     -2.3949578E-04  -1.092649     -0.9466572      0.9194335     -0.1733896     -9.0945448E-04  1.6565588E-03
 -0.4137602      -4.454386     -0.2947332     -0.1707460      2.9551587E-04  4.0146895E-03  0.9681123      0.8870623      0.1768807      1.8945157E-04  7.3416042E-03  1.4982639E-04  2.9385205E-02  0.1018810      0.1757868      0.2984781      5.9494805E-02 -6.7060167E-04  -1.399419     -0.1648072     -3.5922221E-05  -1.058626     -0.9537663      0.9202337     -0.1730489     -1.0049129E-03  1.8334744E-03
 -0.4163260      -4.442723     -0.2877631     -0.1731590      7.5021191E-03  1.5164476E-03  0.9652633      0.8893022      0.1798693      2.8403481E-03  1.0084597E-02  1.6033612E-04  2.9183455E-02  9.6947432E-02  0.1818944      0.2982629      5.8417849E-02 -6.3051481E-04  -1.437454     -0.1683751     -2.2079221E-04  -1.050447     -0.9459673      0.9607735     -0.1738068     -1.0136829E-03  1.9041764E-03
 -0.4239192      -4.403375     -0.3085263     -0.1740762      3.1513257E-03  3.6255193E-03  0.9673438      0.8801629      0.1809939      1.1298163E-03  1.4404472E-02  5.1853945E-04  2.9312678E-02  0.1033263      0.1737782      0.3030562      5.9755687E-02 -6.8517867E-04  -1.341508     -0.1694687     -7.5819989E-05  -1.099282     -0.9355541      0.9176972     -0.1708279     -1.0650072E-03  1.9258199E-03
 -0.4192294      -4.462354     -0.2988910     -0.1719990      1.1085237E-03  4.1680033E-03  0.9681901      0.8838231      0.1817106      1.3861207E-03  8.2445592E-03  7.0159942E-05  2.8456127E-02  0.1057689      0.1749477      0.2995025      5.6037620E-02 -5.1970384E-04  -1.375551     -0.1677080     -4.0408454E-04  -1.061194     -0.9467313      0.9329362     -0.1708974     -8.8041561E-04  1.5810835E-03
 -0.4201606      -4.449998     -0.2955582     -0.1728263      4.1802297E-03  3.8703228E-03  0.9677488      0.8935524      0.1747376      8.6472352E-04  6.6490355E-03  2.7916958E-05  2.8110478E-02  9.6167751E-02  0.1845054      0.2945701      5.5482764E-02 -5.3609820E-04  -1.420951     -0.1668760     -1.1348935E-04  -1.055222     -0.9489827      0.9494201     -0.1739618     -9.0462563E-04  1.6485475E-03
 -0.4213190      -4.386704     -0.3155549     -0.1729432      9.2789903E-04  1.6682280E-03  0.9696122      0.8747690      0.1834022      3.6636102E-06  1.0838364E-02  5.3300091E-06  2.7001787E-02  0.1114414      0.1685588      0.3058555      5.6919981E-02 -5.8747479E-04  -1.355940     -0.1692498     -2.9133826E-05  -1.086451     -0.9610502      0.8827475     -0.1708847     -1.0480302E-03  1.8042832E-03
 -0.4163828      -4.387633     -0.2963794     -0.1726660      1.1338852E-03  2.0566788E-03  0.9667286      0.8795683      0.1835993      1.3940749E-03  1.0885502E-02  1.1781034E-03  2.7580520E-02  0.1040554      0.1744549      0.2978938      5.4970786E-02 -4.7551232E-04  -1.393008     -0.1710637     -2.4353222E-04  -1.070701     -0.9585904      0.9124712     -0.1706002     -9.5944630E-04  1.7293356E-03
 -0.4202834      -4.421557     -0.2905887     -0.1742382      6.4307830E-04  5.1953634E-03  0.9664860      0.8861949      0.1846123      1.0268877E-03  3.0402772E-03  9.8978879E-04  2.8952057E-02  0.1063401      0.1785680      0.3017638      5.7864197E-02 -6.3471106E-04  -1.382089     -0.1693445     -1.2338310E-04  -1.077636     -0.9609119      0.8888276     -0.1757501     -1.0673832E-03  1.8629514E-03
 -0.4177535      -4.416455     -0.3035997     -0.1705958      2.5299070E-03  2.6657706E-04  0.9681116      0.8807182      0.1855653      1.3228973E-03  1.1260674E-02  8.9616515E-05  2.8673556E-02  0.1041087      0.1730364      0.2994305      5.7413723E-02 -6.6256593E-04  -1.404536     -0.1721673     -3.8645077E-05  -1.060625     -0.9544257      0.9174808     -0.1713164     -9.3353330E-04  1.7104860E-03
 -0.4143780      -4.428066     -0.3123613     -0.1675618      3.2699243E-03  7.9034572E-04  0.9697821      0.8803028      0.1731626      2.8993788E-03  1.4781210E-02  3.5320089E-04  2.3681270E-02  9.9292040E-02  0.1760722      0.2905232      5.8799729E-02 -6.5133022E-04  -1.369964     -0.1693529     -2.1819249E-04  -1.031111     -0.9722736      0.9588587     -0.1707952     -9.0771652E-04  1.5779298E-03
 -0.4147479      -4.434608     -0.2973116     -0.1676836      1.6295906E-03  3.0195870E-04  0.9713448      0.8827264      0.1719153      6.2387402E-04  1.4900337E-02  1.7778222E-03  2.5796525E-02  9.6854359E-02  0.1741388      0.2940606      6.0514819E-02 -7.4623240E-04  -1.366978     -0.1692208     -2.2472990E-04  -1.024473     -0.9866782      0.9277374     -0.1713351     -9.6306670E-04  1.7145913E-03
 -0.4211447      -4.432542     -0.3051389     -0.1719904      3.0737226E-03  1.0629529E-03  0.9664621      0.8840195      0.1770185      2.5518683E-03  1.3260838E-02  7.8496005E-04  2.7621109E-02  9.8660439E-02  0.1771771      0.2967145      5.8380052E-02 -6.1118999E-04  -1.367876     -0.1667214     -1.7050419E-04  -1.060122     -0.9473388      0.9543117     -0.1723284     -8.9790864E-04  1.6172342E-03
 -0.4211334      -4.458110     -0.2910012     -0.1715514      2.7817877E-03  1.7075940E-03  0.9647182      0.8891823      0.1746340      1.6301959E-03  1.1171536E-02  4.6003249E-04  2.7744366E-02  9.6273832E-02  0.1802520      0.2897306      5.5151653E-02 -4.4048511E-04  -1.368383     -0.1722784     -3.0735633E-04  -1.054933     -0.9221006      0.9696658     -0.1669695     -1.1078048E-03  1.8953391E-03
 -0.4213811      -4.436904     -0.2985459     -0.1735366      1.6419726E-03  1.7787267E-03  0.9655409      0.8793298      0.1837441      2.3850414E-03  1.0127590E-02  5.2873831E-04  2.8372325E-02  0.1026946      0.1745742      0.2986155      5.4900926E-02 -4.6442988E-04  -1.363033     -0.1687351     -2.8734835E-04  -1.069862     -0.9322092      0.9124993     -0.1686646     -1.2366736E-03  2.2446059E-03
 -0.4173094      -4.429580     -0.3062454     -0.1701735      1.3991629E-04  3.2828122E-03  0.9706443      0.8735926      0.1793011      1.3360805E-04  1.5160155E-02  8.4151345E-04  2.6850455E-02  0.1083143      0.1718637      0.3011191      5.7921953E-02 -5.8855384E-04  -1.381458     -0.1686517     -1.0103420E-04  -1.076640     -0.9716254      0.8893287     -0.1729192     -8.6714659E-04  1.5044403E-03
 -0.4214013      -4.473263     -0.3002926     -0.1731714      4.3793549E-03  2.6917420E-03  0.9699118      0.8857211      0.1758345      1.1275659E-03  1.1908039E-02  1.7253535E-04  2.7154556E-02  0.1005028      0.1806180      0.2916409      5.8893371E-02 -6.1992358E-04  -1.360983     -0.1723907     -5.5179582E-05  -1.039350     -0.9604205      0.9609174     -0.1705662     -9.3700190E-04  1.6591966E-03
 -0.4239369      -4.429709     -0.2995716     -0.1745798      6.1624441E-03  1.4582662E-03  0.9662967      0.8814068      0.1891622      2.6580961E-03  8.8567613E-03  5.2030815E-04  2.8852955E-02  0.1061108      0.1793295      0.3022888      5.8643490E-02 -7.0259336E-04  -1.401186     -0.1706692     -1.0838594E-04  -1.094567     -0.9262910      0.9350537     -0.1707970     -9.2590181E-04  1.6638880E-03
 -0.4226521      -4.441298     -0.2827147     -0.1749791      3.0454085E-03  8.2425904E-03  0.9642187      0.8897806      0.1865097      3.9217257E-04  8.2388362E-03  4.1175206E-04  3.1944010E-02  9.9040516E-02  0.1803643      0.3023026      5.6969717E-02 -5.4929493E-04  -1.376126     -0.1708200     -1.1846877E-04  -1.068808     -0.9421688      0.9183533     -0.1736846     -1.2038749E-03  2.0926679E-03
 -0.4270850      -4.477864     -0.3052162     -0.1707499      2.9720778E-03  2.8810888E-03  0.9678088      0.8896410      0.1795127      2.2266186E-03  1.2169300E-02  6.1190571E-04  2.6771065E-02  9.4735049E-02  0.1774517      0.2914661      5.5602372E-02 -5.1335548E-04  -1.347327     -0.1743025     -4.2751731E-06  -1.033237     -0.9303948      0.9717990     -0.1667991     -1.0245580E-03  1.8123990E-03
 -0.4188363      -4.498985     -0.3038958     -0.1702449      2.5698501E-03  9.1966480E-04  0.9685938      0.8871883      0.1794874      2.0405154E-03  1.0869100E-02  1.6576401E-03  2.5757710E-02  9.6645214E-02  0.1780955      0.2919610      6.1867293E-02 -7.8551873E-04  -1.331022     -0.1688497     -8.5103602E-05  -1.042617     -0.9528596      0.9624690     -0.1701755     -1.0355682E-03  1.7676847E-03
 -0.4189169      -4.394758     -0.3006509     -0.1718863      1.5875627E-03  1.3197444E-03  0.9673111      0.8806255      0.1816320      4.9092947E-04  9.9906884E-03  1.9335016E-04  2.6560720E-02  0.1075506      0.1735410      0.3015333      5.7825916E-02 -5.9614173E-04  -1.363063     -0.1678945     -1.2213999E-05  -1.083959     -0.9684935      0.8826977     -0.1731541     -9.0728723E-04  1.5953288E-03
 -0.4150572      -4.443670     -0.3029281     -0.1681583      3.7419619E-03  3.0082054E-03  0.9692044      0.8888848      0.1679407      1.3042865E-03  1.2744304E-02  1.0687377E-04  2.5937742E-02  9.5369689E-02  0.1815510      0.2878718      5.6182351E-02 -5.3557387E-04  -1.402578     -0.1677352     -2.4256695E-05  -1.037487     -0.9577730      0.9755234     -0.1688143     -1.0275056E-03  1.7333943E-03
 -0.4136996      -4.426939     -0.3052254     -0.1663122      2.3335430E-03  7.4700532E-03  0.9682977      0.8766757      0.1855917      1.6291207E-03  1.4436000E-02  8.7397191E-04  2.6684955E-02  0.1050332      0.1709563      0.3029631      6.1286986E-02 -6.8777986E-04  -1.340606     -0.1702971     -6.1718683E-04  -1.088927     -0.9748891      0.8986923     -0.1707006     -9.1206701E-04  1.5676564E-03
