 -0.4043669      -3.493258     -0.2876235     -0.2148431      5.8434433E-03  1.0309666E-02  0.9774134      0.8660808      3.6389653E-02  1.6053455E-02  1.0889131E-02  2.1368487E-02  3.5154226E-03  0.1189219      0.2614543      0.2376222      0.1238308     -3.5951431E-03  -3.617635     -9.2243366E-02 -5.2837860E-02  -1.089219      -1.171867       1.001190     -0.2666810     -5.1846547E-04  2.3839287E-03
 -0.3900276      -3.433534     -0.3015347     -0.2057384      1.2306513E-02  4.1605323E-04  0.9759575      0.8759453      2.1368375E-02  2.0359900E-02  6.8393596E-03  4.1004695E-02  9.0379239E-04  0.1115708      0.2701017      0.2260289      0.1262303     -3.5931221E-03  -3.700725     -0.1109597     -4.7429405E-02  -1.120484      -1.161592      0.9814537     -0.2586051     -4.1876856E-04  1.9099229E-03
 -0.3861190      -3.399385     -0.3011624     -0.2018949      9.4980961E-03  2.2130397E-03  0.9752904      0.8719904      2.2710992E-02  1.9854063E-02  9.8637231E-03  3.5169043E-02  2.0872923E-03  0.1099744      0.2691089      0.2348846      0.1203314     -3.3390727E-03  -3.783627     -0.1124493     -5.1352229E-02  -1.112070      -1.161780      0.9907278     -0.2535392     -4.9801747E-04  2.2022561E-03
 -0.3931105      -3.553834     -0.2896908     -0.2066500      5.2538556E-03  2.2155186E-03  0.9732065      0.8715088      2.5874535E-02  1.8959196E-02  9.0998104E-03  2.9816773E-02  2.7521772E-03  0.1133549      0.2589072      0.2278188      0.1242627     -3.7531764E-03  -3.664431     -9.8359294E-02 -5.1472507E-02  -1.144660      -1.175798       1.003757     -0.2599016     -4.9487693E-04  2.3401647E-03
 -0.4074747      -3.548719     -0.2792178     -0.2084053      1.4937121E-02  3.4061754E-03  0.9759871      0.8684253      3.7734196E-02  1.6107807E-02  6.8968306E-03  2.8292285E-02  2.4298499E-03  0.1184543      0.2591343      0.2367424      0.1143847     -2.9360452E-03  -3.445449     -0.1059378     -4.4977348E-02  -1.107045      -1.157869       1.026611     -0.2577953     -3.7880131E-04  1.6078426E-03
 -0.3842427      -3.413202     -0.2982589     -0.2018676      5.0632688E-03  3.2986442E-03  0.9754954      0.8734472      2.1126175E-02  2.1149181E-02  8.3913216E-03  3.4746420E-02  5.2231050E-04  0.1129402      0.2667930      0.2242408      0.1325458     -4.0929159E-03  -3.841242     -9.4452836E-02 -4.7961131E-02  -1.120007      -1.161886      0.9759324     -0.2640109     -4.0301823E-04  1.9283271E-03
 -0.3957105      -3.539782     -0.2849016     -0.2062765      9.7875176E-03  1.7439624E-03  0.9800388      0.8730336      2.6816556E-02  1.5621837E-02  6.3839294E-03  3.1963501E-02  4.1039671E-05  0.1149404      0.2639962      0.2267503      0.1195815     -3.3392007E-03  -3.702595     -0.1040782     -5.6373049E-02  -1.106759      -1.156111      0.9898607     -0.2600024     -4.0753468E-04  1.8600511E-03
 -0.3898738      -3.524679     -0.2913244     -0.1999426      7.8996196E-03  4.2653205E-03  0.9764815      0.8768668      2.0813923E-02  1.9112749E-02  5.2116900E-03  3.2200370E-02  5.6831178E-04  0.1131974      0.2614600      0.2266463      0.1222766     -3.5713052E-03  -3.610830     -0.1055635     -5.8766816E-02  -1.151371      -1.168293      0.9738130     -0.2601809     -4.2098903E-04  1.9369475E-03
 -0.3867092      -3.488314     -0.2815109     -0.2014016      3.7822004E-03  4.2073545E-03  0.9780616      0.8731698      2.3560086E-02  1.8134400E-02  7.9753213E-03  2.8899813E-02  1.0755147E-03  0.1142507      0.2618666      0.2237307      0.1292648     -3.9717732E-03  -3.724231     -9.7863883E-02 -4.7960177E-02  -1.139264      -1.166907      0.9738185     -0.2637456     -3.9173072E-04  1.8570116E-03
 -0.3805427      -3.422461     -0.3085842     -0.2015231      2.9893927E-03  1.0315525E-02  0.9723504      0.8714599      3.4926310E-02  2.3682570E-02  8.3822794E-03  3.6691766E-02  4.6743357E-04  0.1127955      0.2667549      0.2266968      0.1343318     -4.0882966E-03  -3.724077     -9.9264160E-02 -1.2406685E-02  -1.116405      -1.175746      0.9962902     -0.2602907     -4.4663376E-04  2.1592565E-03
 -0.3653904      -3.360958     -0.3044731     -0.1857049      2.2878777E-03  5.3267907E-03  0.9732355      0.8764654      2.0110628E-02  2.1501143E-02  1.5822686E-02  3.3837043E-02  2.9608349E-03  0.1016018      0.2664978      0.2270522      0.1293485     -3.8251469E-03  -4.049654     -0.1018251     -2.9786006E-02  -1.135200      -1.179329      0.9698169     -0.2597379     -3.9279385E-04  1.8750529E-03
 -0.3941443      -3.437716     -0.2988670     -0.2064869      9.3149915E-03  9.8620809E-04  0.9739050      0.8714877      2.5031008E-02  2.1144940E-02  7.1355770E-03  3.5581842E-02  1.0468249E-03  0.1123312      0.2688017      0.2365321      0.1172436     -3.4141100E-03  -3.883969     -0.1069251     -6.0957137E-02  -1.079606      -1.159304       1.012667     -0.2562505     -4.7665890E-04  2.1462922E-03
 -0.3896731      -3.458234     -0.3035656     -0.2038907      1.2433842E-02  8.7472028E-04  0.9754673      0.8749409      2.2398015E-02  1.9949431E-02  9.6595613E-03  3.7379563E-02  3.8602200E-04  0.1090150      0.2707224      0.2305702      0.1235264     -3.4816610E-03  -3.649003     -0.1140109     -4.0889271E-02  -1.125631      -1.160985      0.9920632     -0.2554579     -4.8684169E-04  2.1816306E-03
 -0.3780007      -3.407182     -0.2982139     -0.1972850      3.5267971E-03  9.2261040E-04  0.9673534      0.8796639      1.8415134E-02  2.6409706E-02  5.7908236E-03  3.8796034E-02  2.6159612E-03  0.1070488      0.2648213      0.2281646      0.1217439     -3.4680595E-03  -3.935767     -0.1111524     -4.0192693E-02  -1.132305      -1.178564       1.014897     -0.2556769     -4.6505063E-04  2.1766676E-03
 -0.3921901      -3.509776     -0.2754370     -0.2040986      2.5363567E-03  5.1574986E-03  0.9796031      0.8728678      2.5312571E-02  1.5605731E-02  6.8252976E-03  2.5280250E-02  1.4346922E-03  0.1171986      0.2606610      0.2281500      0.1232789     -3.7514481E-03  -3.687762     -0.1047278     -5.1834770E-02  -1.132039      -1.169900      0.9869670     -0.2621362     -4.2691440E-04  1.9802051E-03
 -0.3865783      -3.449833     -0.2878307     -0.2005580      5.3734388E-03  4.6027601E-03  0.9779609      0.8727614      2.4345297E-02  1.9040795E-02  9.2718573E-03  3.2520555E-02  7.4622262E-04  0.1113249      0.2625760      0.2243990      0.1326078     -4.3066861E-03  -3.780351     -9.4163015E-02 -3.9399736E-02  -1.134915      -1.164934      0.9676176     -0.2649581     -4.1014518E-04  2.0033421E-03
 -0.3905363      -3.455726     -0.3146433     -0.2021465      9.5566222E-03  1.2847418E-03  0.9703677      0.8806344      1.3384813E-02  2.4240280E-02  5.8505419E-03  4.2365670E-02  6.4441905E-04  0.1075119      0.2698725      0.2316950      0.1159733     -3.1834724E-03  -3.855070     -0.1086441     -5.8448471E-02  -1.132971      -1.160575       1.011236     -0.2568816     -4.3303211E-04  1.9057241E-03
 -0.3868767      -3.522888     -0.2844271     -0.2020446      5.2115424E-03  9.6323211E-03  0.9818432      0.8697490      2.9101489E-02  1.3384849E-02  1.3569997E-02  2.6695732E-02  1.6095788E-04  0.1114528      0.2596980      0.2276316      0.1251119     -3.6937692E-03  -3.713896     -9.8643698E-02 -2.6284721E-02  -1.127538      -1.169234      0.9674433     -0.2652875     -4.1082499E-04  1.9700590E-03
 -0.4024242      -3.489545     -0.2964006     -0.2139800      1.0650168E-02  6.0088304E-03  0.9718122      0.8677232      3.4533281E-02  2.3036841E-02  4.5404369E-03  3.5715967E-02  8.5925939E-04  0.1208502      0.2657997      0.2334912      0.1259684     -3.8443438E-03  -3.614395     -0.1032449     -3.1368125E-02  -1.103312      -1.150611       1.029972     -0.2591613     -4.5983688E-04  2.0689913E-03
 -0.4001700      -3.545537     -0.2985544     -0.2080657      7.1753804E-03  5.9578414E-03  0.9736406      0.8682968      3.0873105E-02  1.9386893E-02  8.7035345E-03  2.8415041E-02  2.0400579E-03  0.1130757      0.2630326      0.2353198      0.1173897     -3.1539553E-03  -3.679729     -9.9815443E-02 -4.3734685E-02  -1.106136      -1.156730       1.015346     -0.2582424     -4.8933394E-04  2.2357698E-03
 -0.3995826      -3.568980     -0.2943960     -0.2052267      7.5279633E-03  7.2815423E-03  0.9774292      0.8688411      2.7791837E-02  1.6512800E-02  1.2241461E-02  2.6408505E-02  1.5597561E-03  0.1097816      0.2619815      0.2336698      0.1171073     -3.1706910E-03  -3.661098     -0.1004467     -3.5859752E-02  -1.122522      -1.157242       1.001488     -0.2587241     -4.5390558E-04  2.0902441E-03
 -0.3996291      -3.536353     -0.2896074     -0.2070250      1.1599461E-02  4.6936846E-03  0.9732296      0.8707126      3.8736269E-02  2.1408461E-02  6.0390504E-03  3.2146703E-02  5.7110569E-04  0.1181860      0.2608744      0.2332104      0.1234636     -3.4920906E-03  -3.430486     -0.1003207     -2.7858028E-02  -1.104508      -1.168251       1.023527     -0.2609525     -4.0594934E-04  1.7778412E-03
 -0.3941425      -3.524824     -0.2679426     -0.2085903      6.4314865E-03  1.8718927E-03  0.9773538      0.8740525      2.9216466E-02  1.9725554E-02  4.7305860E-03  3.0921074E-02  3.6447504E-04  0.1172642      0.2620868      0.2240130      0.1260764     -3.6722214E-03  -3.461381     -0.1072961     -4.9819123E-02  -1.144730      -1.181920      0.9783053     -0.2598352     -4.7923168E-04  2.1754319E-03
 -0.3761234      -3.344368     -0.3195068     -0.1976513      8.9739561E-03  7.6234795E-04  0.9708203      0.8750699      1.5672958E-02  2.1896699E-02  1.4636704E-02  4.0858056E-02  1.8059644E-03  0.1033064      0.2713828      0.2287067      0.1227622     -3.4156430E-03  -4.117844     -0.1048796     -2.9158486E-02  -1.121449      -1.161801       1.009422     -0.2576928     -4.6037848E-04  2.1499055E-03
 -0.4004043      -3.504757     -0.2910615     -0.2120189      1.0390818E-02  6.6334326E-03  0.9722150      0.8660837      4.1329622E-02  2.2007676E-02  3.4129466E-03  3.1989258E-02  2.2933509E-03  0.1245805      0.2630205      0.2350811      0.1286266     -3.9084353E-03  -3.480105     -0.1034910     -3.1369366E-02  -1.104003      -1.154814       1.024533     -0.2593473     -4.5750453E-04  2.1025583E-03
 -0.3829984      -3.407380     -0.3008960     -0.1993785      8.4442813E-03  2.7172510E-03  0.9742677      0.8722324      1.9357178E-02  2.0506170E-02  1.1131410E-02  3.4001686E-02  2.0455641E-03  0.1082765      0.2683891      0.2341154      0.1199772     -3.3853778E-03  -3.802705     -0.1129991     -4.9674068E-02  -1.124108      -1.162716      0.9957797     -0.2536570     -4.9900921E-04  2.2522036E-03
 -0.3911407      -3.373673     -0.3215373     -0.2073222      1.0339475E-02  7.4196188E-03  0.9756525      0.8687513      2.6758855E-02  2.1068757E-02  1.4486686E-02  3.6633242E-02  3.8266732E-04  0.1110046      0.2744764      0.2402781      0.1270802     -3.6348714E-03  -3.874038     -0.1046123     -3.3009510E-02  -1.077828      -1.157398       1.003706     -0.2624471     -4.2518147E-04  1.9709200E-03
 -0.4070319      -3.511127     -0.2926425     -0.2153033      1.0842610E-02  5.5490304E-03  0.9729189      0.8681986      3.4718912E-02  2.1715069E-02  3.1800875E-03  3.4900192E-02  1.9351001E-03  0.1225870      0.2644044      0.2341880      0.1237766     -3.6885643E-03  -3.548429     -0.1052318     -4.3030180E-02  -1.104805      -1.150558       1.025943     -0.2583198     -4.5652624E-04  2.0742391E-03
 -0.3689073      -3.377759     -0.3060758     -0.1901931      3.4711857E-03  6.0994066E-03  0.9725044      0.8752106      2.2746354E-02  2.2426419E-02  1.3600603E-02  3.7362751E-02  2.7107135E-03  0.1052019      0.2666002      0.2259382      0.1334836     -4.2334162E-03  -3.971063     -0.1035139     -2.1746540E-02  -1.140996      -1.174645      0.9773446     -0.2596310     -3.8253961E-04  1.8604031E-03
 -0.3870628      -3.444829     -0.2976959     -0.2011762      5.6070103E-03  2.8213910E-03  0.9710065      0.8739017      1.8538717E-02  2.2228297E-02  5.1328759E-03  3.5740320E-02  3.8323642E-03  0.1115007      0.2647183      0.2310142      0.1204742     -3.6134853E-03  -3.925040     -0.1085094     -6.5433599E-02  -1.110596      -1.165210       1.008404     -0.2544097     -4.8213650E-04  2.2698557E-03
 -0.3867004      -3.400345     -0.3188460     -0.2013526      9.6745901E-03  2.1542276E-03  0.9688457      0.8720101      1.8900089E-02  2.4875386E-02  1.1019331E-02  4.0593527E-02  9.4791042E-04  0.1069920      0.2713210      0.2368686      0.1178441     -3.2816338E-03  -4.026448     -0.1078676     -4.6735071E-02  -1.094725      -1.147865       1.037420     -0.2556436     -4.5274472E-04  2.0430894E-03
 -0.3864363      -3.523770     -0.2952487     -0.2002857      4.1073537E-03  1.2004245E-03  0.9745754      0.8738055      2.0007558E-02  1.9944498E-02  1.0529759E-02  3.2038540E-02  1.4801933E-03  0.1089524      0.2592085      0.2231889      0.1263940     -3.6894688E-03  -3.766371     -9.6037336E-02 -3.9976209E-02  -1.154033      -1.171105      0.9941335     -0.2622348     -4.8904651E-04  2.3581556E-03
 -0.3885428      -3.418553     -0.2949012     -0.2026576      1.0153334E-02  2.1399886E-03  0.9756593      0.8723310      2.2980293E-02  2.0067412E-02  9.2150848E-03  3.4152154E-02  1.7472864E-03  0.1100808      0.2671396      0.2339011      0.1201850     -3.3302063E-03  -3.719693     -0.1123909     -5.3182904E-02  -1.120986      -1.163866      0.9925356     -0.2537187     -5.1928777E-04  2.3249304E-03
 -0.3921901      -3.509776     -0.2754370     -0.2040986      2.5363567E-03  5.1574986E-03  0.9796031      0.8728678      2.5312571E-02  1.5605731E-02  6.8252976E-03  2.5280250E-02  1.4346922E-03  0.1171986      0.2606610      0.2281500      0.1232789     -3.7514481E-03  -3.687762     -0.1047278     -5.1834770E-02  -1.132039      -1.169900      0.9869670     -0.2621362     -4.2691440E-04  1.9802051E-03
 -0.4070188      -3.573432     -0.2855380     -0.2122711      1.1383011E-02  5.1382878E-03  0.9730560      0.8688856      3.9368093E-02  2.0160152E-02  2.8608183E-03  2.9926982E-02  1.3289786E-03  0.1233302      0.2598760      0.2352654      0.1198397     -3.2481297E-03  -3.358450     -0.1004680     -4.1978125E-02  -1.105299      -1.163431       1.024098     -0.2613921     -3.9492582E-04  1.7291791E-03
 -0.3932935      -3.486171     -0.2778947     -0.2063999      7.1250885E-03  7.8327227E-03  0.9798203      0.8692814      3.4100741E-02  1.4248619E-02  1.0463132E-02  2.6125537E-02  8.8364747E-04  0.1156721      0.2588913      0.2275585      0.1219713     -3.4639505E-03  -3.604566     -0.1048882     -2.9516622E-02  -1.140119      -1.176730      0.9824325     -0.2603175     -4.6370339E-04  2.1128734E-03
 -0.4019097      -3.462940     -0.2851676     -0.2099280      8.4181912E-03  6.0501078E-04  0.9793133      0.8724615      2.4213046E-02  1.5003040E-02  9.6270638E-03  3.1391412E-02  9.2373160E-04  0.1133803      0.2686725      0.2361375      0.1144860     -3.1574313E-03  -3.854665     -0.1075000     -6.6105932E-02  -1.089343      -1.154632       1.003542     -0.2600284     -4.0736122E-04  1.7976143E-03
 -0.3930611      -3.523825     -0.2885626     -0.2060244      5.5740415E-03  9.9644028E-03  0.9793364      0.8696868      2.4860101E-02  1.5300694E-02  1.3938870E-02  2.7514411E-02  5.5880280E-04  0.1124352      0.2595747      0.2272764      0.1242753     -3.7349861E-03  -3.727176     -9.5695749E-02 -3.0579671E-02  -1.133472      -1.167674      0.9809172     -0.2659070     -4.2751155E-04  2.0113192E-03
 -0.3851523      -3.389376     -0.3038176     -0.2051867      8.0827801E-03  2.7276510E-03  0.9738780      0.8740269      2.3291418E-02  2.1534514E-02  9.5607815E-03  3.9915018E-02  1.3779583E-03  0.1112549      0.2712380      0.2252354      0.1279276     -3.7130069E-03  -3.834692     -0.1053724     -4.1352000E-02  -1.123214      -1.167073      0.9926627     -0.2587726     -5.0380192E-04  2.3397990E-03
 -0.3812793      -3.430476     -0.2952721     -0.1990908      4.7244094E-03  1.3283379E-03  0.9679967      0.8800495      1.9184239E-02  2.8762590E-02  4.5945924E-03  4.1974351E-02  1.2537061E-05  0.1078322      0.2641689      0.2259070      0.1257068     -3.8926946E-03  -3.906226     -0.1086101     -3.5009287E-02  -1.135178      -1.177910       1.015362     -0.2574279     -4.3894281E-04  2.0861495E-03
 -0.3849692      -3.441781     -0.2944405     -0.2035586      5.9128264E-03  7.0725754E-03  0.9774058      0.8755180      2.4341604E-02  1.9354045E-02  7.6910709E-03  3.4123655E-02  9.6802408E-04  0.1123169      0.2670463      0.2240864      0.1273610     -3.8243409E-03  -3.768731     -0.1062181     -3.2405101E-02  -1.130392      -1.167224      0.9721667     -0.2608458     -4.2657988E-04  1.9833983E-03
 -0.3757389      -3.334714     -0.3176371     -0.1949969      6.5081031E-03  3.5515516E-03  0.9692535      0.8773252      1.9797599E-02  2.4790263E-02  9.7292680E-03  4.3526802E-02  3.5433585E-03  0.1033055      0.2695253      0.2302984      0.1224263     -3.2921366E-03  -4.059704     -0.1104795     -2.9638229E-02  -1.120637      -1.168165       1.010672     -0.2522573     -4.9365748E-04  2.2966419E-03
 -0.3945489      -3.444014     -0.2979674     -0.2063849      9.0422537E-03  1.1769442E-03  0.9742454      0.8717780      2.4294151E-02  2.0999111E-02  7.0614605E-03  3.5353564E-02  9.9997874E-04  0.1120242      0.2689373      0.2363228      0.1165162     -3.3826372E-03  -3.885377     -0.1070981     -6.2065955E-02  -1.081900      -1.158610       1.011564     -0.2557946     -4.7532789E-04  2.1353785E-03
 -0.3883646      -3.459554     -0.2826057     -0.2033185      3.6089718E-03  5.2801291E-03  0.9773456      0.8740571      1.9207841E-02  1.8557005E-02  9.1638444E-03  2.7467005E-02  1.4881894E-03  0.1131803      0.2661984      0.2269872      0.1222749     -3.6766317E-03  -3.774862     -0.1096750     -5.0000254E-02  -1.135415      -1.164576      0.9947791     -0.2580827     -4.7265048E-04  2.1686843E-03
 -0.3953447      -3.468544     -0.2933335     -0.2072016      8.3783492E-03  6.6565615E-03  0.9792187      0.8722061      2.6976634E-02  1.7287113E-02  9.1162380E-03  3.1814493E-02  9.9185121E-04  0.1138319      0.2654233      0.2286085      0.1260083     -3.6926714E-03  -3.645500     -0.1042503     -3.6168344E-02  -1.123410      -1.161741      0.9712211     -0.2626064     -4.1807236E-04  1.9378450E-03
 -0.4006751      -3.458493     -0.2975330     -0.2108908      8.7465644E-03  5.2176886E-03  0.9749368      0.8695906      3.4116905E-02  2.1812154E-02  6.1322497E-03  3.4142315E-02  2.9908193E-04  0.1184276      0.2653859      0.2310796      0.1237879     -3.5275645E-03  -3.595783     -0.1004369     -3.3592835E-02  -1.102028      -1.162602       1.002054     -0.2606811     -4.1933171E-04  1.9118355E-03
 -0.3876602      -3.403235     -0.3169190     -0.2037704      9.1989348E-03  6.1231507E-03  0.9770193      0.8704070      3.0558260E-02  1.8061049E-02  1.3588804E-02  3.6609530E-02  1.8606517E-03  0.1095694      0.2732856      0.2396571      0.1269154     -3.6409642E-03  -3.913514     -0.1001602     -3.6804602E-02  -1.082282      -1.157340      0.9987947     -0.2604106     -4.3773890E-04  1.9856994E-03
 -0.3899333      -3.527714     -0.2863312     -0.2036628      5.0298274E-03  8.8622998E-03  0.9800251      0.8703385      2.3396520E-02  1.4225923E-02  1.2967506E-02  2.8799979E-02  9.3791191E-04  0.1129808      0.2576643      0.2247035      0.1253944     -3.7340121E-03  -3.766443     -9.5114172E-02 -3.4559615E-02  -1.138336      -1.165446      0.9733074     -0.2670195     -3.9416974E-04  1.8969201E-03
 -0.3789032      -3.443633     -0.3009800     -0.1985221      1.1722593E-03  8.6892992E-03  0.9712049      0.8731932      2.8588774E-02  2.2446092E-02  7.3436829E-03  3.1983290E-02  2.5377192E-03  0.1127126      0.2649871      0.2298932      0.1262673     -3.8043149E-03  -3.815175     -0.1057614     -3.6873501E-02  -1.128560      -1.178495      0.9995689     -0.2583204     -4.2040923E-04  2.0106209E-03
